STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,PERSONRF,PERSONRFNAME
4,Arizona,40156,1,2,0,None
4,Arizona,40156,2,1,0,None
4,Arizona,40157,1,1,0,None
4,Arizona,40157,1,2,999,Reported as Unknown
4,Arizona,40158,0,1,0,None
4,Arizona,40158,1,1,0,None
4,Arizona,40159,1,1,0,None
4,Arizona,40159,2,1,0,None
4,Arizona,40161,1,1,0,None
4,Arizona,40161,1,2,0,None
4,Arizona,40161,2,1,0,None
4,Arizona,40162,0,1,0,None
4,Arizona,40162,1,1,0,None
4,Arizona,40163,0,1,999,Reported as Unknown
4,Arizona,40163,1,1,0,None
4,Arizona,40164,1,1,0,None
4,Arizona,40165,1,1,0,None
4,Arizona,40165,1,2,0,None
4,Arizona,40165,2,1,0,None
4,Arizona,40166,0,1,999,Reported as Unknown
4,Arizona,40166,1,1,0,None
4,Arizona,40168,1,1,0,None
4,Arizona,40168,1,2,0,None
4,Arizona,40168,2,1,0,None
4,Arizona,40169,1,1,0,None
4,Arizona,40169,2,1,0,None
4,Arizona,40170,1,1,0,None
4,Arizona,40171,1,1,0,None
4,Arizona,40171,2,1,0,None
4,Arizona,40172,1,1,0,None
4,Arizona,40172,1,2,0,None
4,Arizona,40172,1,3,0,None
4,Arizona,40172,2,1,0,None
4,Arizona,40173,1,1,0,None
4,Arizona,40174,1,1,0,None
4,Arizona,40175,1,1,0,None
4,Arizona,40175,2,1,0,None
4,Arizona,40176,0,1,0,None
4,Arizona,40176,1,1,0,None
4,Arizona,40176,1,2,0,None
4,Arizona,40177,1,1,0,None
4,Arizona,40177,1,2,0,None
4,Arizona,40178,1,1,0,None
4,Arizona,40178,1,2,5,Interfering With Driver
4,Arizona,40179,1,1,0,None
4,Arizona,40180,1,1,0,None
4,Arizona,40180,2,1,0,None
4,Arizona,40180,2,2,0,None
4,Arizona,40180,3,1,0,None
4,Arizona,40180,3,2,0,None
4,Arizona,40180,3,3,0,None
4,Arizona,40181,1,1,0,None
4,Arizona,40181,1,2,0,None
4,Arizona,40181,1,3,0,None
4,Arizona,40181,2,1,0,None
4,Arizona,40183,1,1,0,None
4,Arizona,40184,1,1,0,None
4,Arizona,40184,1,2,0,None
4,Arizona,40184,2,1,0,None
4,Arizona,40184,2,2,0,None
4,Arizona,40185,1,1,0,None
4,Arizona,40185,2,1,0,None
4,Arizona,40185,3,1,0,None
4,Arizona,40186,1,1,0,None
4,Arizona,40187,0,1,0,None
4,Arizona,40187,1,1,0,None
4,Arizona,40188,1,1,0,None
4,Arizona,40188,1,2,0,None
4,Arizona,40188,1,3,0,None
4,Arizona,40189,1,1,0,None
4,Arizona,40189,2,1,0,None
4,Arizona,40189,3,1,0,None
4,Arizona,40190,1,1,0,None
4,Arizona,40190,2,1,0,None
4,Arizona,40191,1,1,0,None
4,Arizona,40192,0,1,0,None
4,Arizona,40192,1,1,0,None
4,Arizona,40193,1,1,0,None
4,Arizona,40194,1,1,0,None
4,Arizona,40194,1,2,0,None
4,Arizona,40194,1,3,0,None
4,Arizona,40194,1,4,0,None
4,Arizona,40194,1,5,0,None
4,Arizona,40194,1,6,0,None
4,Arizona,40194,1,7,0,None
4,Arizona,40194,1,8,0,None
4,Arizona,40195,1,1,0,None
4,Arizona,40195,2,1,0,None
4,Arizona,40196,1,1,0,None
4,Arizona,40197,1,1,0,None
4,Arizona,40198,1,1,0,None
4,Arizona,40199,1,1,0,None
4,Arizona,40200,1,1,0,None
4,Arizona,40200,1,2,0,None
4,Arizona,40201,1,1,0,None
4,Arizona,40202,0,1,53,Non-Motorist Previously Used a Motor Vehicle for Motion
4,Arizona,40202,1,1,0,None
4,Arizona,40203,1,1,0,None
4,Arizona,40203,2,1,0,None
4,Arizona,40204,1,1,0,None
4,Arizona,40204,2,1,0,None
4,Arizona,40205,0,1,97,"Transportation (i.e. maintenance workers, safety service patrol operators, etc.)"
4,Arizona,40205,0,1,53,Non-Motorist Previously Used a Motor Vehicle for Motion
4,Arizona,40205,1,1,0,None
4,Arizona,40205,1,2,0,None
4,Arizona,40206,0,1,0,None
4,Arizona,40206,1,1,0,None
4,Arizona,40207,1,1,0,None
4,Arizona,40207,1,2,0,None
4,Arizona,40207,2,1,0,None
4,Arizona,40208,1,1,0,None
4,Arizona,40208,2,1,0,None
4,Arizona,40209,0,1,0,None
4,Arizona,40209,1,1,0,None
4,Arizona,40210,1,1,0,None
4,Arizona,40210,1,2,0,None
4,Arizona,40210,2,1,0,None
4,Arizona,40211,1,1,0,None
4,Arizona,40211,1,2,0,None
4,Arizona,40211,2,1,0,None
4,Arizona,40211,2,2,0,None
4,Arizona,40212,1,1,0,None
4,Arizona,40213,1,1,0,None
4,Arizona,40214,1,1,0,None
4,Arizona,40215,1,1,0,None
4,Arizona,40215,1,2,0,None
4,Arizona,40216,1,1,0,None
4,Arizona,40216,1,2,0,None
4,Arizona,40216,2,1,0,None
4,Arizona,40217,1,1,0,None
4,Arizona,40217,1,2,0,None
4,Arizona,40217,1,3,0,None
4,Arizona,40217,2,1,0,None
4,Arizona,40217,2,2,0,None
4,Arizona,40218,1,1,0,None
4,Arizona,40218,2,1,0,None
4,Arizona,40219,0,1,0,None
4,Arizona,40219,1,1,0,None
4,Arizona,40220,1,1,0,None
4,Arizona,40221,1,1,0,None
4,Arizona,40221,2,1,0,None
4,Arizona,40222,1,1,0,None
4,Arizona,40222,2,1,0,None
4,Arizona,40223,1,1,0,None
4,Arizona,40223,1,2,999,Reported as Unknown
4,Arizona,40224,1,1,0,None
4,Arizona,40225,0,1,999,Reported as Unknown
4,Arizona,40225,1,1,0,None
4,Arizona,40226,0,1,91,Portable Electronic Devices
4,Arizona,40226,1,1,0,None
4,Arizona,40227,0,1,53,Non-Motorist Previously Used a Motor Vehicle for Motion
4,Arizona,40227,1,1,0,None
4,Arizona,40227,3,1,0,None
4,Arizona,40228,1,1,0,None
4,Arizona,40228,1,2,0,None
4,Arizona,40228,1,3,0,None
4,Arizona,40228,1,4,0,None
4,Arizona,40229,1,1,0,None
4,Arizona,40229,1,2,0,None
4,Arizona,40229,1,3,0,None
4,Arizona,40229,1,4,0,None
4,Arizona,40230,1,1,0,None
4,Arizona,40230,1,2,0,None
4,Arizona,40230,1,3,0,None
4,Arizona,40230,1,4,0,None
4,Arizona,40231,0,1,0,None
4,Arizona,40231,1,1,0,None
4,Arizona,40231,2,1,0,None
4,Arizona,40231,2,2,0,None
4,Arizona,40232,1,1,0,None
4,Arizona,40233,1,1,0,None
4,Arizona,40233,1,2,0,None
4,Arizona,40233,1,3,0,None
4,Arizona,40233,1,4,5,Interfering With Driver
4,Arizona,40233,2,1,0,None
4,Arizona,40233,2,2,0,None
4,Arizona,40234,1,1,0,None
4,Arizona,40234,1,2,0,None
4,Arizona,40235,1,1,0,None
4,Arizona,40235,2,1,0,None
4,Arizona,40236,1,1,0,None
4,Arizona,40236,2,1,0,None
4,Arizona,40236,3,1,0,None
4,Arizona,40237,1,1,0,None
4,Arizona,40237,2,1,0,None
4,Arizona,40238,1,1,0,None
4,Arizona,40238,2,1,0,None
4,Arizona,40238,3,1,0,None
4,Arizona,40238,4,1,0,None
4,Arizona,40238,5,1,0,None
4,Arizona,40238,6,1,0,None
4,Arizona,40238,6,2,0,None
4,Arizona,40238,7,1,0,None
4,Arizona,40239,1,1,0,None
4,Arizona,40239,1,2,0,None
4,Arizona,40240,1,1,0,None
4,Arizona,40240,2,1,0,None
4,Arizona,40240,3,1,0,None
4,Arizona,40241,1,1,0,None
4,Arizona,40241,1,2,0,None
4,Arizona,40241,2,1,0,None
4,Arizona,40242,1,1,0,None
4,Arizona,40242,1,2,0,None
4,Arizona,40242,2,1,0,None
4,Arizona,40242,2,2,0,None
4,Arizona,40242,3,1,0,None
4,Arizona,40242,3,2,0,None
4,Arizona,40242,3,3,0,None
4,Arizona,40243,1,1,0,None
4,Arizona,40243,1,2,0,None
4,Arizona,40243,2,1,0,None
4,Arizona,40243,3,1,0,None
4,Arizona,40243,4,1,0,None
4,Arizona,40244,1,1,0,None
4,Arizona,40244,2,1,0,None
4,Arizona,40244,2,2,0,None
4,Arizona,40245,0,1,0,None
4,Arizona,40245,1,1,0,None
4,Arizona,40246,1,1,0,None
4,Arizona,40246,2,1,0,None
4,Arizona,40246,2,2,0,None
4,Arizona,40247,1,1,0,None
4,Arizona,40247,2,1,0,None
4,Arizona,40248,1,1,0,None
4,Arizona,40248,2,1,0,None
4,Arizona,40249,1,1,0,None
4,Arizona,40249,2,1,0,None
4,Arizona,40249,2,2,0,None
4,Arizona,40249,2,3,0,None
4,Arizona,40250,1,1,0,None
4,Arizona,40250,1,2,0,None
4,Arizona,40251,0,1,0,None
4,Arizona,40251,0,2,0,None
4,Arizona,40251,1,1,0,None
4,Arizona,40251,1,2,999,Reported as Unknown
4,Arizona,40252,1,1,0,None
4,Arizona,40252,2,1,0,None
4,Arizona,40253,0,1,0,None
4,Arizona,40253,1,1,0,None
4,Arizona,40253,1,2,0,None
4,Arizona,40254,1,1,0,None
4,Arizona,40254,1,2,0,None
4,Arizona,40254,2,1,0,None
4,Arizona,40254,2,2,0,None
4,Arizona,40255,0,1,0,None
4,Arizona,40255,1,1,0,None
4,Arizona,40256,1,1,0,None
4,Arizona,40256,1,2,0,None
4,Arizona,40256,2,1,0,None
4,Arizona,40257,1,1,0,None
4,Arizona,40257,2,1,0,None
4,Arizona,40257,2,2,0,None
4,Arizona,40257,3,1,0,None
4,Arizona,40257,4,1,0,None
4,Arizona,40258,1,1,0,None
4,Arizona,40258,2,1,0,None
4,Arizona,40258,2,2,0,None
4,Arizona,40259,1,1,0,None
4,Arizona,40260,0,1,0,None
4,Arizona,40260,1,1,0,None
4,Arizona,40261,1,1,0,None
4,Arizona,40262,1,1,0,None
4,Arizona,40262,1,2,0,None
4,Arizona,40262,1,3,0,None
4,Arizona,40262,1,4,0,None
4,Arizona,40263,1,1,0,None
4,Arizona,40263,2,1,0,None
4,Arizona,40263,3,1,0,None
4,Arizona,40264,0,1,0,None
4,Arizona,40264,1,1,0,None
4,Arizona,40264,1,2,0,None
4,Arizona,40265,1,1,0,None
4,Arizona,40266,0,1,0,None
4,Arizona,40266,1,1,0,None
4,Arizona,40267,1,1,0,None
4,Arizona,40267,1,2,0,None
4,Arizona,40268,1,1,0,None
4,Arizona,40268,1,2,0,None
4,Arizona,40268,1,3,0,None
4,Arizona,40268,1,4,0,None
4,Arizona,40269,1,1,0,None
4,Arizona,40269,1,2,0,None
4,Arizona,40269,2,1,0,None
4,Arizona,40269,2,2,0,None
4,Arizona,40270,1,1,0,None
4,Arizona,40270,1,2,0,None
4,Arizona,40270,1,3,0,None
4,Arizona,40270,1,4,0,None
4,Arizona,40270,2,1,0,None
4,Arizona,40270,2,2,0,None
4,Arizona,40270,2,3,0,None
4,Arizona,40270,2,4,0,None
4,Arizona,40271,0,1,0,None
4,Arizona,40271,1,1,0,None
4,Arizona,40272,0,1,0,None
4,Arizona,40272,1,1,0,None
4,Arizona,40273,1,1,0,None
4,Arizona,40274,0,1,0,None
4,Arizona,40274,1,1,0,None
4,Arizona,40275,1,1,0,None
4,Arizona,40275,1,2,0,None
4,Arizona,40276,0,1,0,None
4,Arizona,40276,1,1,0,None
4,Arizona,40276,2,1,0,None
4,Arizona,40277,1,1,0,None
4,Arizona,40277,2,1,0,None
4,Arizona,40278,1,1,0,None
4,Arizona,40278,1,2,0,None
4,Arizona,40278,2,1,0,None
4,Arizona,40278,2,2,0,None
4,Arizona,40278,2,3,0,None
4,Arizona,40278,2,4,0,None
4,Arizona,40278,2,5,0,None
4,Arizona,40279,1,1,0,None
4,Arizona,40279,1,2,0,None
4,Arizona,40280,0,1,0,None
4,Arizona,40280,0,2,0,None
4,Arizona,40280,1,1,0,None
4,Arizona,40281,1,1,0,None
4,Arizona,40282,1,1,0,None
4,Arizona,40282,2,1,0,None
4,Arizona,40282,2,2,0,None
4,Arizona,40282,2,3,0,None
4,Arizona,40283,0,1,0,None
4,Arizona,40283,1,1,0,None
4,Arizona,40284,1,1,0,None
4,Arizona,40284,2,1,0,None
4,Arizona,40284,2,2,0,None
4,Arizona,40284,3,1,0,None
4,Arizona,40284,3,2,0,None
4,Arizona,40285,0,1,0,None
4,Arizona,40285,1,1,0,None
4,Arizona,40286,1,1,0,None
4,Arizona,40286,2,1,0,None
4,Arizona,40286,2,2,0,None
4,Arizona,40287,1,1,0,None
4,Arizona,40287,1,2,0,None
4,Arizona,40288,0,1,0,None
4,Arizona,40288,1,1,0,None
4,Arizona,40288,1,2,0,None
4,Arizona,40288,1,3,0,None
4,Arizona,40289,1,1,0,None
4,Arizona,40290,1,1,0,None
4,Arizona,40291,1,1,0,None
4,Arizona,40292,0,1,0,None
4,Arizona,40292,1,1,0,None
4,Arizona,40293,1,1,0,None
4,Arizona,40293,1,2,0,None
4,Arizona,40294,1,1,0,None
4,Arizona,40295,0,1,0,None
4,Arizona,40295,1,1,0,None
4,Arizona,40296,1,1,0,None
4,Arizona,40297,1,1,0,None
4,Arizona,40298,0,1,0,None
4,Arizona,40298,1,1,0,None
4,Arizona,40299,1,1,0,None
4,Arizona,40299,2,1,0,None
4,Arizona,40300,1,1,0,None
4,Arizona,40301,1,1,0,None
4,Arizona,40302,0,1,0,None
4,Arizona,40302,1,1,0,None
4,Arizona,40302,1,2,0,None
4,Arizona,40302,1,3,0,None
4,Arizona,40303,0,1,0,None
4,Arizona,40303,1,1,0,None
4,Arizona,40304,0,1,0,None
4,Arizona,40304,1,1,0,None
4,Arizona,40305,1,1,0,None
4,Arizona,40306,0,1,0,None
4,Arizona,40306,1,1,0,None
4,Arizona,40307,1,1,0,None
4,Arizona,40307,1,2,0,None
4,Arizona,40307,1,3,0,None
4,Arizona,40307,1,4,0,None
4,Arizona,40307,1,5,0,None
4,Arizona,40308,1,1,0,None
4,Arizona,40309,1,1,0,None
4,Arizona,40310,1,1,0,None
4,Arizona,40310,1,2,0,None
4,Arizona,40310,2,1,0,None
4,Arizona,40310,2,2,0,None
4,Arizona,40311,1,1,0,None
4,Arizona,40311,2,1,0,None
4,Arizona,40311,2,2,0,None
4,Arizona,40312,1,1,0,None
4,Arizona,40312,2,1,0,None
4,Arizona,40313,0,1,0,None
4,Arizona,40313,1,1,0,None
4,Arizona,40314,0,1,0,None
4,Arizona,40314,1,1,0,None
4,Arizona,40314,2,1,0,None
4,Arizona,40315,1,1,0,None
4,Arizona,40316,1,1,0,None
4,Arizona,40316,2,1,0,None
4,Arizona,40317,0,1,0,None
4,Arizona,40317,1,1,0,None
4,Arizona,40317,1,2,0,None
4,Arizona,40317,1,3,0,None
4,Arizona,40318,1,1,0,None
4,Arizona,40318,2,1,0,None
4,Arizona,40319,0,1,0,None
4,Arizona,40319,1,1,0,None
4,Arizona,40320,1,1,0,None
4,Arizona,40320,1,2,0,None
4,Arizona,40320,2,1,0,None
4,Arizona,40321,1,1,0,None
4,Arizona,40322,1,1,0,None
4,Arizona,40322,1,2,0,None
4,Arizona,40323,1,1,0,None
4,Arizona,40323,2,1,0,None
4,Arizona,40324,1,1,0,None
4,Arizona,40324,2,1,0,None
4,Arizona,40324,2,2,0,None
4,Arizona,40324,2,3,0,None
4,Arizona,40325,0,1,0,None
4,Arizona,40325,1,1,0,None
4,Arizona,40326,1,1,0,None
4,Arizona,40326,2,1,0,None
4,Arizona,40327,1,1,0,None
4,Arizona,40328,1,1,0,None
4,Arizona,40329,1,1,0,None
4,Arizona,40330,1,1,0,None
4,Arizona,40330,2,1,0,None
4,Arizona,40330,2,2,0,None
4,Arizona,40330,2,3,0,None
4,Arizona,40331,0,1,0,None
4,Arizona,40331,1,1,0,None
4,Arizona,40332,1,1,0,None
4,Arizona,40333,0,1,0,None
4,Arizona,40333,1,1,0,None
4,Arizona,40334,0,1,0,None
4,Arizona,40334,1,1,0,None
4,Arizona,40334,1,2,0,None
4,Arizona,40335,1,1,0,None
4,Arizona,40335,2,1,0,None
4,Arizona,40336,1,1,0,None
4,Arizona,40337,1,1,0,None
4,Arizona,40337,2,1,0,None
4,Arizona,40338,1,1,0,None
4,Arizona,40338,2,1,0,None
4,Arizona,40339,1,1,0,None
4,Arizona,40339,2,1,0,None
4,Arizona,40340,0,1,0,None
4,Arizona,40340,1,1,0,None
4,Arizona,40341,1,1,0,None
4,Arizona,40342,1,1,0,None
4,Arizona,40342,2,1,0,None
4,Arizona,40342,2,2,0,None
4,Arizona,40342,2,3,0,None
4,Arizona,40342,3,1,0,None
4,Arizona,40342,3,2,0,None
4,Arizona,40343,1,1,0,None
4,Arizona,40343,1,2,0,None
4,Arizona,40344,1,1,0,None
4,Arizona,40344,1,2,5,Interfering With Driver
4,Arizona,40345,0,1,0,None
4,Arizona,40345,1,1,0,None
4,Arizona,40345,1,2,0,None
4,Arizona,40345,1,3,0,None
4,Arizona,40345,1,4,0,None
4,Arizona,40346,1,1,0,None
4,Arizona,40346,2,1,0,None
4,Arizona,40347,1,1,0,None
4,Arizona,40348,0,1,0,None
4,Arizona,40348,1,1,0,None
4,Arizona,40348,1,2,0,None
4,Arizona,40349,1,1,0,None
4,Arizona,40349,2,1,0,None
4,Arizona,40349,3,1,0,None
4,Arizona,40350,1,1,0,None
4,Arizona,40350,2,1,0,None
4,Arizona,40351,1,1,0,None
4,Arizona,40352,1,1,0,None
4,Arizona,40352,1,2,0,None
4,Arizona,40353,1,1,0,None
4,Arizona,40353,2,1,0,None
4,Arizona,40354,1,1,0,None
4,Arizona,40355,1,1,0,None
4,Arizona,40355,1,2,0,None
4,Arizona,40355,1,3,0,None
4,Arizona,40355,2,1,0,None
4,Arizona,40355,2,2,0,None
4,Arizona,40356,1,1,0,None
4,Arizona,40357,0,1,0,None
4,Arizona,40357,1,1,0,None
4,Arizona,40358,1,1,0,None
4,Arizona,40358,1,2,0,None
4,Arizona,40358,2,1,0,None
4,Arizona,40359,0,1,0,None
4,Arizona,40359,1,1,0,None
4,Arizona,40359,1,2,0,None
4,Arizona,40360,1,1,0,None
4,Arizona,40360,2,1,0,None
4,Arizona,40360,3,1,0,None
4,Arizona,40360,3,2,0,None
4,Arizona,40361,1,1,0,None
4,Arizona,40361,1,2,0,None
4,Arizona,40361,1,3,0,None
4,Arizona,40361,1,4,0,None
4,Arizona,40361,2,1,0,None
4,Arizona,40362,1,1,0,None
4,Arizona,40362,1,2,0,None
4,Arizona,40363,1,1,0,None
4,Arizona,40363,2,1,0,None
4,Arizona,40363,2,2,0,None
4,Arizona,40364,1,1,0,None
4,Arizona,40365,0,1,0,None
4,Arizona,40365,0,2,0,None
4,Arizona,40365,1,1,0,None
4,Arizona,40366,1,1,0,None
4,Arizona,40366,2,1,0,None
4,Arizona,40367,0,1,53,Non-Motorist Previously Used a Motor Vehicle for Motion
4,Arizona,40367,1,1,0,None
4,Arizona,40367,1,2,0,None
4,Arizona,40367,2,1,0,None
4,Arizona,40368,1,1,0,None
4,Arizona,40368,2,1,0,None
4,Arizona,40368,3,1,0,None
4,Arizona,40368,4,1,0,None
4,Arizona,40368,5,1,0,None
4,Arizona,40369,1,1,0,None
4,Arizona,40370,1,1,0,None
4,Arizona,40370,1,2,0,None
4,Arizona,40370,2,1,0,None
4,Arizona,40371,1,1,0,None
4,Arizona,40371,1,2,0,None
4,Arizona,40371,2,1,0,None
4,Arizona,40371,2,2,0,None
4,Arizona,40372,0,1,0,None
4,Arizona,40372,1,1,0,None
4,Arizona,40372,1,2,0,None
4,Arizona,40373,0,1,0,None
4,Arizona,40373,1,1,0,None
4,Arizona,40374,1,1,0,None
4,Arizona,40374,2,1,0,None
4,Arizona,40375,1,1,0,None
4,Arizona,40376,1,1,0,None
4,Arizona,40376,2,1,0,None
4,Arizona,40377,1,1,0,None
4,Arizona,40378,0,1,0,None
4,Arizona,40378,1,1,0,None
4,Arizona,40378,1,2,0,None
4,Arizona,40379,0,1,0,None
4,Arizona,40379,1,1,0,None
4,Arizona,40379,2,1,0,None
4,Arizona,40379,3,1,0,None
4,Arizona,40380,1,1,0,None
4,Arizona,40380,1,2,0,None
4,Arizona,40380,2,1,0,None
4,Arizona,40380,2,2,0,None
4,Arizona,40381,1,1,0,None
4,Arizona,40381,2,1,0,None
4,Arizona,40381,2,2,0,None
4,Arizona,40381,2,3,0,None
4,Arizona,40381,2,4,0,None
4,Arizona,40382,1,1,0,None
4,Arizona,40382,2,1,0,None
4,Arizona,40383,1,1,0,None
4,Arizona,40384,1,1,0,None
4,Arizona,40385,1,1,0,None
4,Arizona,40385,2,1,0,None
4,Arizona,40386,1,1,0,None
4,Arizona,40386,2,1,0,None
4,Arizona,40387,1,1,0,None
4,Arizona,40387,2,1,0,None
4,Arizona,40388,0,1,0,None
4,Arizona,40388,1,1,0,None
4,Arizona,40389,1,1,0,None
4,Arizona,40389,2,1,0,None
4,Arizona,40389,2,2,0,None
4,Arizona,40390,1,1,0,None
4,Arizona,40390,2,1,0,None
4,Arizona,40391,1,1,0,None
4,Arizona,40392,0,1,0,None
4,Arizona,40392,1,1,0,None
4,Arizona,40393,1,1,0,None
4,Arizona,40393,1,2,0,None
4,Arizona,40394,1,1,0,None
4,Arizona,40395,0,1,999,Reported as Unknown
4,Arizona,40395,1,1,0,None
4,Arizona,40396,1,1,0,None
4,Arizona,40396,2,1,0,None
4,Arizona,40396,2,2,0,None
4,Arizona,40397,1,1,0,None
4,Arizona,40397,1,2,0,None
4,Arizona,40397,2,1,0,None
4,Arizona,40398,1,1,0,None
4,Arizona,40398,2,1,0,None
4,Arizona,40399,0,1,0,None
4,Arizona,40400,1,1,0,None
4,Arizona,40401,1,1,0,None
4,Arizona,40401,1,2,0,None
4,Arizona,40401,2,1,0,None
4,Arizona,40402,1,1,0,None
4,Arizona,40403,0,1,0,None
4,Arizona,40403,1,1,0,None
4,Arizona,40404,0,1,0,None
4,Arizona,40404,1,1,0,None
4,Arizona,40405,1,1,0,None
4,Arizona,40405,1,2,0,None
4,Arizona,40405,2,1,0,None
4,Arizona,40405,2,2,0,None
4,Arizona,40405,2,3,0,None
4,Arizona,40405,2,4,0,None
4,Arizona,40405,2,5,0,None
4,Arizona,40405,2,6,0,None
4,Arizona,40406,1,1,0,None
4,Arizona,40407,0,1,0,None
4,Arizona,40407,1,1,0,None
4,Arizona,40408,1,1,0,None
4,Arizona,40409,0,1,0,None
4,Arizona,40409,1,1,0,None
4,Arizona,40410,1,1,0,None
4,Arizona,40410,1,2,0,None
4,Arizona,40410,1,3,0,None
4,Arizona,40410,1,4,0,None
4,Arizona,40410,1,5,0,None
4,Arizona,40412,0,1,0,None
4,Arizona,40412,1,1,0,None
4,Arizona,40413,1,1,0,None
4,Arizona,40414,0,1,0,None
4,Arizona,40414,1,1,0,None
4,Arizona,40415,1,1,0,None
4,Arizona,40416,1,1,0,None
4,Arizona,40416,2,1,0,None
4,Arizona,40416,3,1,0,None
4,Arizona,40416,3,2,0,None
4,Arizona,40416,4,1,0,None
4,Arizona,40416,4,2,0,None
4,Arizona,40416,4,3,0,None
4,Arizona,40417,0,1,0,None
4,Arizona,40417,1,1,0,None
4,Arizona,40418,0,1,0,None
4,Arizona,40418,1,1,0,None
4,Arizona,40419,1,1,0,None
4,Arizona,40419,1,2,0,None
4,Arizona,40419,2,1,0,None
4,Arizona,40420,0,1,0,None
4,Arizona,40420,1,1,0,None
4,Arizona,40420,1,2,0,None
4,Arizona,40421,0,1,0,None
4,Arizona,40421,1,1,0,None
4,Arizona,40422,1,1,0,None
4,Arizona,40422,1,2,0,None
4,Arizona,40423,0,1,0,None
4,Arizona,40423,0,2,0,None
4,Arizona,40423,1,1,0,None
4,Arizona,40423,1,2,0,None
4,Arizona,40423,1,3,0,None
4,Arizona,40423,1,4,0,None
4,Arizona,40424,0,1,0,None
4,Arizona,40424,1,1,0,None
4,Arizona,40424,1,2,0,None
4,Arizona,40425,1,1,0,None
4,Arizona,40426,0,1,0,None
4,Arizona,40426,1,1,0,None
4,Arizona,40427,0,1,0,None
4,Arizona,40427,1,1,0,None
4,Arizona,40428,1,1,0,None
4,Arizona,40428,2,1,0,None
4,Arizona,40428,3,1,0,None
4,Arizona,40429,1,1,0,None
4,Arizona,40429,2,1,0,None
4,Arizona,40429,2,2,0,None
4,Arizona,40429,2,3,0,None
4,Arizona,40429,2,4,0,None
4,Arizona,40429,2,5,0,None
4,Arizona,40430,1,1,0,None
4,Arizona,40430,1,2,0,None
4,Arizona,40430,1,3,0,None
4,Arizona,40430,1,4,0,None
4,Arizona,40430,2,1,0,None
4,Arizona,40430,2,2,0,None
4,Arizona,40431,1,1,0,None
4,Arizona,40431,2,1,0,None
4,Arizona,40432,1,1,0,None
4,Arizona,40432,2,1,0,None
4,Arizona,40433,1,1,0,None
4,Arizona,40434,0,1,0,None
4,Arizona,40434,1,1,0,None
4,Arizona,40434,1,2,0,None
4,Arizona,40435,1,1,0,None
4,Arizona,40435,2,1,0,None
4,Arizona,40436,1,1,0,None
4,Arizona,40436,2,1,0,None
4,Arizona,40437,0,1,0,None
4,Arizona,40437,1,1,0,None
4,Arizona,40438,1,1,0,None
4,Arizona,40439,1,1,0,None
4,Arizona,40440,0,1,0,None
4,Arizona,40440,1,1,0,None
4,Arizona,40440,1,2,0,None
4,Arizona,40441,0,1,0,None
4,Arizona,40441,1,1,0,None
4,Arizona,40441,1,2,0,None
4,Arizona,40442,1,1,0,None
4,Arizona,40442,2,1,0,None
4,Arizona,40442,2,2,0,None
4,Arizona,40442,2,3,999,Reported as Unknown
4,Arizona,40442,2,4,0,None
4,Arizona,40443,0,1,0,None
4,Arizona,40443,1,1,0,None
4,Arizona,40444,1,1,0,None
4,Arizona,40444,2,1,0,None
4,Arizona,40444,3,1,0,None
4,Arizona,40444,3,2,0,None
4,Arizona,40446,1,1,0,None
4,Arizona,40447,1,1,0,None
4,Arizona,40448,0,1,0,None
4,Arizona,40448,1,1,0,None
4,Arizona,40449,0,1,0,None
4,Arizona,40449,1,1,0,None
4,Arizona,40449,1,2,0,None
4,Arizona,40450,0,1,0,None
4,Arizona,40450,1,1,0,None
4,Arizona,40450,2,1,0,None
4,Arizona,40451,0,1,999,Reported as Unknown
4,Arizona,40451,1,1,0,None
4,Arizona,40452,1,1,0,None
4,Arizona,40453,1,1,0,None
4,Arizona,40454,0,1,999,Reported as Unknown
4,Arizona,40454,1,1,0,None
4,Arizona,40455,0,1,0,None
4,Arizona,40455,1,1,0,None
4,Arizona,40455,1,2,0,None
4,Arizona,40456,1,1,0,None
4,Arizona,40457,1,1,0,None
4,Arizona,40457,1,2,0,None
4,Arizona,40457,1,3,0,None
4,Arizona,40458,1,1,0,None
4,Arizona,40458,2,1,0,None
4,Arizona,40458,2,2,0,None
4,Arizona,40458,2,3,0,None
4,Arizona,40459,1,1,0,None
4,Arizona,40460,1,1,0,None
4,Arizona,40460,2,1,0,None
4,Arizona,40460,2,2,0,None
4,Arizona,40461,0,1,0,None
4,Arizona,40461,0,2,0,None
4,Arizona,40461,0,3,0,None
4,Arizona,40461,1,1,0,None
4,Arizona,40462,1,1,0,None
4,Arizona,40462,2,1,0,None
4,Arizona,40462,2,2,0,None
4,Arizona,40462,2,3,0,None
4,Arizona,40462,2,4,0,None
4,Arizona,40463,1,1,0,None
4,Arizona,40464,1,1,0,None
4,Arizona,40464,2,1,0,None
4,Arizona,40465,1,1,0,None
4,Arizona,40466,1,1,0,None
4,Arizona,40467,1,1,0,None
4,Arizona,40467,2,1,0,None
4,Arizona,40468,1,1,0,None
4,Arizona,40468,2,1,0,None
4,Arizona,40468,3,1,0,None
4,Arizona,40469,0,1,0,None
4,Arizona,40469,1,1,0,None
4,Arizona,40470,0,1,0,None
4,Arizona,40470,1,1,0,None
4,Arizona,40471,1,1,0,None
4,Arizona,40471,2,1,0,None
