ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
260829,0,1,0,0,0,0,0,0,0,0,0,0
260829,1,1,0,0,0,0,0,0,0,0,0,0
260830,1,1,0,0,0,0,0,0,0,0,0,0
260830,2,1,0,0,0,0,0,0,0,0,0,0
260831,1,1,0,0,0,0,0,0,0,0,0,0
260832,1,1,0,0,0,0,0,0,0,0,0,0
260833,0,1,0,0,0,0,0,0,0,0,0,0
260833,1,1,0,0,0,0,0,0,0,0,0,0
260834,1,1,14,14,14,14,14,14,14,14,14,14
260834,2,1,0,14,0,0,0,0,0,0,0,0
260835,1,1,0,0,0,0,0,0,0,0,0,0
260835,2,1,0,0,0,0,32,0,0,0,0,21
260836,1,1,0,0,0,0,0,0,0,0,0,0
260836,2,1,0,0,0,0,0,0,0,0,0,0
260837,1,1,6,6,6,6,6,6,6,6,6,6
260837,2,1,0,0,0,0,0,0,0,20,0,0
260838,1,1,19,19,19,19,19,19,19,19,19,19
260839,0,1,0,0,0,0,0,0,0,0,0,0
260839,1,1,0,0,0,0,0,0,0,0,0,0
260840,1,1,1,1,1,1,1,1,1,1,1,1
260841,1,1,0,0,0,0,0,0,0,0,0,0
260842,0,1,19,55,26,27,0,12,54,29,12,14
260842,1,1,0,0,0,0,0,0,0,0,0,0
260843,1,1,11,9,31,9,21,6,13,11,0,20
260844,0,1,22,22,22,22,22,22,22,22,22,22
260844,1,1,0,0,0,0,0,0,0,0,0,0
260845,1,1,0,0,0,0,0,0,0,0,0,0
260846,1,1,0,0,0,0,0,0,0,27,0,0
260846,2,1,0,0,0,0,0,0,0,0,0,0
260847,1,1,0,0,0,0,0,0,0,0,0,0
260847,2,1,0,0,0,0,0,0,0,0,0,0
260848,1,1,0,0,13,0,29,0,0,0,0,0
260848,2,1,0,0,18,0,0,0,0,0,37,0
260849,1,1,23,23,23,23,23,23,23,23,23,23
260851,1,1,0,0,0,0,0,0,0,0,0,0
260851,2,1,0,0,0,0,0,0,0,0,0,0
260852,1,1,20,20,20,20,20,20,20,20,20,20
260852,2,1,0,0,0,0,4,0,0,0,0,0
260853,1,1,17,17,17,17,17,17,17,17,17,17
260854,1,1,14,14,14,14,14,14,14,14,14,14
260855,1,1,0,0,0,0,0,0,11,0,0,0
260856,0,1,0,0,0,0,0,0,0,0,0,0
260856,1,1,26,7,26,15,14,0,9,0,12,35
260857,1,1,16,16,16,16,16,16,16,16,16,16
260857,2,1,0,0,0,0,0,0,0,0,0,0
260858,1,1,0,0,0,0,0,0,0,0,6,0
260858,2,1,0,6,0,12,0,0,0,0,0,0
260859,1,1,0,0,0,0,0,0,32,0,0,0
260860,0,1,0,0,0,0,0,10,0,0,0,0
260860,1,1,5,5,5,5,5,5,5,5,5,5
260861,1,1,0,0,0,0,12,0,0,0,0,0
260862,0,1,0,0,0,0,0,0,0,0,0,0
260862,1,1,0,0,0,0,0,0,0,0,0,0
260863,0,1,0,0,0,0,0,0,0,0,24,0
260863,1,1,0,0,0,0,0,0,0,0,0,0
260864,1,1,0,0,0,0,0,0,0,0,0,0
260865,0,1,27,0,0,0,0,3,0,4,0,0
260865,0,2,0,0,19,19,0,0,18,0,0,12
260865,0,3,30,0,0,0,24,0,19,0,0,0
260865,1,1,0,0,0,0,0,0,0,0,0,0
260866,1,1,17,0,0,0,22,0,0,0,0,0
260866,2,1,0,0,0,0,0,0,0,0,0,0
260867,0,1,16,0,9,31,22,11,41,20,22,0
260867,1,1,0,0,0,0,0,0,0,0,0,0
260868,1,1,0,0,0,0,0,0,0,0,0,0
260868,2,1,0,0,0,0,0,0,0,0,0,0
260869,0,1,0,0,0,0,0,0,0,0,0,0
260869,1,1,0,0,0,0,0,0,0,0,0,0
260870,1,1,0,19,0,0,0,0,0,0,0,0
260871,0,1,0,0,0,0,0,0,0,0,0,0
260871,1,1,0,0,0,0,21,0,0,0,0,0
260872,1,1,0,0,0,0,0,0,0,0,0,0
260872,2,1,0,0,0,0,0,0,0,0,0,0
260872,3,1,0,0,0,0,0,0,0,0,0,0
260872,4,1,0,0,0,0,0,0,0,0,0,0
260872,5,1,0,0,0,0,0,0,0,0,0,0
260873,1,1,0,24,0,0,0,0,29,0,0,0
260873,2,1,0,0,0,0,0,0,0,9,0,0
260874,0,1,0,0,28,32,0,0,30,0,0,17
260874,1,1,0,0,11,0,0,0,0,0,0,0
260875,0,1,0,0,0,12,0,0,0,0,0,0
260875,1,1,0,0,0,0,0,0,0,0,0,0
260876,1,1,23,23,23,23,23,23,23,23,23,23
260877,1,1,0,0,0,0,0,0,0,0,0,0
260877,2,1,0,0,0,0,0,0,0,0,0,0
260878,1,1,0,0,0,0,0,0,0,0,0,0
260878,2,1,0,0,0,0,0,0,0,0,0,0
260879,1,1,0,0,0,0,0,0,0,0,0,0
260879,2,1,0,0,0,0,0,0,0,0,0,0
260880,0,1,15,11,13,22,17,12,28,19,24,41
260880,1,1,0,0,0,0,0,0,0,0,0,0
260881,1,1,0,0,0,0,0,0,0,0,0,0
260882,1,1,8,18,15,32,9,30,15,31,34,10
260882,2,1,0,0,0,0,8,19,0,0,0,0
260883,1,1,0,17,0,0,0,0,0,0,0,0
260883,2,1,0,0,0,0,14,0,0,0,0,0
260884,1,1,13,0,0,0,0,0,0,0,15,0
260885,1,1,0,0,0,0,0,0,0,0,0,0
260885,2,1,0,0,0,0,0,0,0,0,0,0
260886,1,1,16,16,16,16,16,16,16,16,16,16
260886,2,1,20,0,28,0,0,0,0,0,0,0
260887,1,1,9,11,0,11,0,24,0,14,9,19
260887,2,1,0,0,0,0,0,0,0,0,0,5
260887,3,1,0,0,0,0,0,0,0,0,0,13
260888,1,1,27,0,0,0,0,0,0,0,0,0
260889,1,1,0,27,16,0,4,0,0,0,0,0
260889,2,1,0,0,0,0,0,0,0,0,0,0
260890,1,1,17,0,0,10,0,0,13,8,0,0
260891,1,1,21,0,18,0,13,0,0,19,0,0
260892,1,1,0,0,0,0,0,0,0,0,0,0
260892,2,1,0,0,0,0,0,0,0,0,0,0
260893,0,1,0,0,0,0,0,0,0,0,0,0
260893,1,1,0,0,0,0,0,0,0,0,0,0
260894,1,1,0,0,0,0,0,0,0,0,0,0
260895,0,1,0,0,0,0,0,44,0,0,0,0
260895,1,1,0,0,0,0,0,0,0,0,0,0
260896,0,1,25,31,13,0,31,0,5,0,11,32
260896,1,1,0,0,24,0,0,0,0,0,0,0
260897,1,1,0,0,0,0,0,0,0,0,0,0
260898,1,1,0,12,0,0,0,0,0,0,0,0
260898,2,1,0,0,0,7,0,0,0,0,0,0
260899,1,1,0,0,0,0,0,0,0,0,0,0
260900,1,1,0,0,18,0,0,0,0,0,0,13
260900,2,1,0,0,0,0,0,0,0,0,0,18
260901,0,1,0,0,0,0,0,0,0,0,0,0
260901,1,1,12,0,0,0,0,0,0,0,30,0
260902,1,1,0,0,0,0,0,0,0,0,0,0
260902,2,1,0,0,0,0,0,0,0,0,0,0
260903,1,1,0,0,0,0,22,0,36,0,0,0
260904,0,1,0,0,0,0,0,0,0,0,0,0
260904,1,1,0,0,0,0,0,0,0,0,0,0
260905,1,1,0,0,0,0,0,0,0,0,11,0
260905,2,1,0,0,0,11,0,0,0,0,0,9
260906,1,1,0,0,0,0,0,0,0,0,0,0
260906,2,1,0,0,0,0,0,0,0,0,0,0
260907,1,1,0,0,0,0,0,0,0,0,0,0
260908,1,1,3,3,3,3,3,3,3,3,3,3
260909,1,1,0,0,0,0,0,0,0,0,0,0
260910,1,1,0,0,0,22,0,0,18,0,0,0
260910,2,1,0,0,0,0,0,0,0,0,0,0
260911,1,1,0,0,0,6,0,0,0,0,0,0
260912,1,1,15,9,13,31,17,15,18,12,24,27
260913,1,1,0,18,0,0,0,0,0,0,0,0
260913,2,1,0,0,0,0,0,0,0,0,0,0
260914,1,1,24,24,24,24,24,24,24,24,24,24
260914,2,1,0,0,0,0,0,0,0,0,0,0
260915,1,1,0,0,0,0,0,0,0,0,0,0
260915,2,1,0,0,0,44,0,32,0,0,0,0
260916,1,1,0,0,0,0,0,0,0,0,0,0
260916,2,1,0,0,0,0,0,0,0,0,0,0
260917,0,1,31,18,11,10,22,18,38,42,20,16
260917,0,2,0,23,0,0,0,0,0,0,0,0
260917,1,1,19,19,19,19,19,19,19,19,19,19
260918,0,1,0,0,0,0,0,0,0,0,0,0
260918,1,1,0,0,0,0,0,0,0,0,0,0
260919,1,1,0,0,0,0,0,0,0,0,0,0
260920,1,1,34,34,34,34,34,34,34,34,34,34
260920,2,1,0,0,0,0,0,0,0,0,0,0
260920,3,1,0,0,0,0,0,0,0,0,0,0
260920,4,1,0,0,0,0,0,0,0,0,0,0
260921,1,1,0,0,0,0,0,0,0,0,0,0
260922,1,1,0,0,0,0,0,0,0,8,0,8
260923,0,1,0,0,0,0,0,24,0,0,0,0
260923,1,1,0,0,0,0,0,0,0,0,26,3
260924,1,1,0,0,9,0,0,0,0,0,0,20
260925,1,1,0,0,0,0,0,0,0,0,0,0
260925,2,1,0,0,0,0,0,0,0,0,0,0
260926,1,1,0,0,0,0,0,0,0,0,0,0
260926,2,1,0,0,0,0,0,0,0,0,0,0
260927,0,1,34,24,27,24,7,30,35,12,21,16
260927,1,1,0,0,0,0,0,0,12,0,0,0
260928,1,1,0,0,0,0,0,0,0,0,0,0
260929,1,1,20,0,0,0,15,0,0,0,0,0
260930,1,1,0,0,0,0,0,0,0,0,12,27
260931,0,1,0,0,0,0,0,0,0,0,0,0
260931,1,1,0,0,0,0,0,0,0,0,0,9
260932,1,1,11,11,11,11,11,11,11,11,11,11
260933,1,1,13,29,0,0,0,0,0,0,25,0
260934,1,1,0,0,0,0,0,0,0,0,0,0
260934,2,1,9,9,9,9,9,9,9,9,9,9
260935,1,1,0,0,39,0,0,0,0,0,0,0
260936,1,1,0,0,10,8,0,0,0,17,0,0
260937,1,1,0,0,0,0,0,0,0,0,0,0
260937,2,1,0,0,0,0,0,0,0,0,0,0
260938,1,1,0,0,0,0,0,0,0,0,0,0
260939,1,1,0,0,0,0,0,0,0,0,0,0
260939,2,1,0,0,0,0,0,0,0,0,0,0
260940,0,1,0,0,17,0,0,0,0,0,0,0
260940,1,1,0,0,0,0,0,0,0,0,0,0
260941,1,1,23,23,23,23,23,23,23,23,23,23
260942,1,1,22,22,22,22,22,22,22,22,22,22
260942,2,1,0,0,0,0,0,0,0,0,0,0
260942,3,1,0,0,0,0,0,0,0,6,0,0
260943,1,1,0,0,0,0,0,0,0,0,0,0
260943,2,1,0,0,0,0,0,0,14,0,0,0
260944,1,1,0,0,0,0,0,0,0,0,0,0
260945,1,1,0,0,0,0,0,0,0,0,0,0
260945,2,1,0,0,0,0,0,0,0,0,0,0
260946,1,1,0,0,15,0,0,0,0,0,0,0
260946,2,1,0,0,0,0,0,0,0,0,0,0
260947,1,1,0,0,24,0,19,0,0,6,0,20
260948,0,1,16,16,16,16,16,16,16,16,16,16
260948,1,1,0,0,0,27,10,19,0,7,10,6
260949,1,1,20,0,0,0,0,0,0,0,0,0
260949,2,1,0,0,0,0,0,0,8,0,0,0
260950,0,1,0,0,0,0,0,0,0,0,0,0
260950,1,1,21,8,21,29,32,13,39,11,18,0
260951,1,1,0,0,0,0,0,0,0,0,0,0
260951,2,1,0,0,0,0,0,0,0,0,0,0
260951,3,1,0,0,0,0,0,0,0,0,0,0
260952,1,1,0,0,34,24,0,0,11,0,0,0
260953,0,1,0,0,0,0,0,0,0,0,0,0
260953,1,1,3,0,26,7,21,10,19,0,17,20
260954,1,1,0,0,0,0,0,0,0,0,0,0
260954,2,1,0,0,0,0,0,0,0,0,0,0
260955,0,1,0,0,0,0,19,0,0,0,0,0
260955,1,1,0,0,0,0,0,0,0,0,0,0
260956,1,1,24,0,0,0,0,0,0,0,16,0
260957,1,1,0,0,9,0,0,0,0,0,0,0
260957,2,1,0,0,0,0,0,0,0,0,0,0
260958,1,1,29,29,29,29,29,29,29,29,29,29
260958,2,1,0,0,0,0,0,0,0,0,0,0
260958,3,1,0,0,0,0,0,0,0,0,0,0
260959,1,1,17,17,17,17,17,17,17,17,17,17
260960,1,1,0,0,0,0,0,0,0,0,0,0
260960,2,1,0,0,0,0,0,0,0,0,0,0
260960,3,1,0,0,0,0,0,0,0,0,0,0
260960,4,1,1,1,1,1,1,1,1,1,1,1
260961,1,1,0,0,0,0,0,0,0,0,0,0
260961,2,1,0,0,0,0,0,0,0,0,0,0
260962,1,1,0,0,0,0,0,0,0,0,0,0
260962,2,1,0,0,0,0,0,0,0,0,32,0
260963,0,1,19,11,30,9,4,34,6,26,36,24
260963,1,1,0,0,0,0,0,0,0,0,0,0
260964,1,1,4,4,4,4,4,4,4,4,4,4
260965,0,1,0,0,0,0,17,0,0,0,0,0
260965,1,1,0,0,0,0,0,0,0,0,0,0
260966,1,1,0,0,0,0,0,0,0,0,0,0
260967,1,1,0,0,0,0,0,0,0,0,0,0
260967,2,1,0,0,0,0,0,0,0,0,0,0
260968,0,1,6,0,15,0,8,0,0,0,0,0
260968,1,1,0,0,0,0,9,24,0,0,0,0
260969,1,1,0,10,0,0,0,0,0,18,0,0
260970,1,1,0,0,0,0,0,5,0,0,0,0
260971,1,1,0,0,0,0,0,0,0,0,0,0
260972,1,1,0,0,0,0,0,0,0,0,0,0
260973,0,1,42,41,0,0,0,0,0,24,0,0
260973,1,1,0,18,4,3,3,4,0,5,0,13
260973,2,1,0,0,0,0,0,0,0,0,0,0
260974,0,1,0,0,0,0,0,0,0,0,17,0
260974,1,1,0,0,0,0,0,0,0,0,0,0
260975,1,1,0,0,0,0,0,0,0,0,0,0
260975,2,1,0,0,0,0,0,0,0,0,0,0
260975,3,1,0,0,0,0,0,0,0,0,0,0
260976,1,1,0,0,0,0,0,0,0,0,0,0
260976,2,1,0,0,0,0,0,0,0,0,0,0
260977,1,1,19,0,19,0,0,0,0,40,0,0
260978,0,1,0,0,0,23,0,0,12,0,0,0
260978,1,1,0,0,0,0,0,0,0,0,0,0
260979,1,1,0,0,0,0,0,0,0,0,0,21
260980,1,1,21,30,0,26,41,52,6,11,22,25
260981,1,1,0,0,0,0,0,0,0,0,0,0
260981,2,1,0,0,0,0,0,0,0,0,0,0
260982,1,1,0,0,0,0,0,0,0,0,0,0
260983,0,1,0,0,0,0,0,0,0,0,0,0
260983,1,1,0,0,0,0,0,0,0,0,0,0
260984,1,1,9,9,9,9,9,9,9,9,9,9
260985,1,1,0,0,0,0,0,0,0,0,0,0
260985,2,1,29,0,0,0,0,0,0,0,0,0
260986,0,1,23,21,0,17,24,33,27,19,16,37
260986,1,1,0,0,0,13,0,0,0,0,0,0
260987,0,1,0,0,0,0,0,0,0,0,0,0
260987,0,2,0,22,0,0,0,0,0,0,0,0
260987,1,1,5,15,19,12,26,27,6,0,10,0
260988,1,1,14,9,20,19,16,18,23,28,25,29
260989,1,1,29,29,29,29,29,29,29,29,29,29
260990,1,1,15,15,15,15,15,15,15,15,15,15
260991,1,1,0,0,0,0,0,0,0,0,0,0
260991,2,1,0,0,0,0,0,0,0,0,0,0
260992,1,1,0,0,0,0,0,0,0,0,0,0
260993,1,1,0,0,0,0,0,0,0,0,0,0
260994,1,1,0,20,16,28,22,10,23,17,20,30
260995,0,1,31,0,0,0,0,0,0,0,0,0
260995,1,1,82,82,82,82,82,82,82,82,82,82
260996,1,1,0,0,0,0,0,0,0,0,0,0
260996,2,1,0,0,0,0,0,0,0,0,0,0
260997,0,1,0,0,0,0,6,0,0,0,0,0
260997,1,1,0,0,4,0,0,0,0,0,7,0
260998,1,1,0,0,0,0,0,0,0,0,0,0
260998,2,1,0,0,0,0,0,0,0,0,0,0
260999,1,1,0,0,0,0,0,0,0,0,0,0
261000,1,1,74,74,74,74,74,74,74,74,74,74
261002,0,1,5,0,30,0,0,0,0,0,0,0
261002,1,1,0,0,0,0,0,0,0,0,0,11
261003,1,1,11,11,11,11,11,11,11,11,11,11
261003,2,1,0,0,13,0,0,0,0,10,22,25
261004,0,1,0,0,0,0,0,0,0,0,0,0
261004,1,1,0,0,0,0,20,0,0,0,0,0
261005,0,1,0,0,0,0,0,0,0,0,0,0
261005,1,1,0,0,0,0,0,0,0,0,0,0
261005,2,1,0,0,7,0,0,0,0,0,0,0
261006,1,1,30,5,17,29,8,17,20,16,30,28
261007,1,1,0,0,0,0,0,0,0,0,0,0
261008,1,1,0,25,25,0,7,0,27,11,19,19
261009,0,1,0,0,0,0,0,0,0,0,11,0
261009,1,1,0,0,0,17,0,0,0,0,0,18
261010,0,1,0,0,0,0,0,0,0,35,0,0
261010,1,1,35,0,12,8,29,0,0,0,0,0
261011,1,1,9,0,25,9,24,19,19,19,13,11
261011,2,1,0,0,0,0,0,13,17,0,0,12
261012,1,1,5,5,5,5,5,5,5,5,5,5
261013,0,1,0,0,0,0,0,0,0,0,0,0
261013,1,1,0,0,0,0,0,0,0,0,0,0
261014,1,1,0,0,0,0,0,0,0,0,0,0
261015,0,1,0,0,0,0,0,0,0,28,0,0
261015,1,1,0,0,0,0,0,0,0,20,0,0
261016,0,1,0,26,0,0,0,0,0,0,0,0
261016,1,1,0,0,0,0,0,12,0,0,0,0
261017,1,1,0,0,0,0,0,0,0,0,0,0
270001,1,1,0,0,0,0,0,0,0,0,0,0
270001,2,1,0,0,0,0,0,0,0,0,0,0
270002,1,1,39,0,21,27,14,31,21,8,21,7
270002,2,1,0,0,0,0,0,0,0,13,0,0
270003,0,1,0,0,0,0,0,0,0,0,25,0
270003,1,1,0,0,0,0,0,0,0,0,0,0
270004,1,1,8,0,0,0,0,20,0,0,17,0
270004,2,1,0,0,0,0,0,0,0,0,0,0
270005,0,1,3,3,3,3,3,3,3,3,3,3
270005,1,1,0,0,0,0,0,0,7,0,0,0
270006,0,1,0,0,0,0,0,0,0,0,0,0
270006,1,1,0,0,0,0,0,0,0,0,0,0
270007,1,1,0,0,0,0,0,0,0,0,0,0
270008,1,1,16,16,16,16,16,16,16,16,16,16
270008,2,1,0,0,0,0,0,0,0,0,0,0
270009,1,1,34,34,34,34,34,34,34,34,34,34
270009,2,1,0,0,0,0,0,0,0,0,0,0
270010,1,1,0,0,19,0,0,0,0,0,0,0
270010,2,1,0,0,0,0,0,0,0,0,0,0
270011,1,1,0,0,0,0,0,0,0,0,0,0
270013,1,1,0,0,0,0,0,0,0,0,0,0
270013,2,1,0,0,0,0,0,0,0,0,0,0
270014,1,1,0,13,0,0,0,0,0,0,0,0
270014,2,1,0,0,0,0,0,0,0,0,0,0
270015,1,1,25,25,25,25,25,25,25,25,25,25
270016,1,1,0,0,0,0,0,0,0,0,0,4
270016,2,1,0,0,0,0,0,0,0,0,0,0
270017,1,1,0,0,0,0,0,0,0,0,0,0
270018,1,1,0,0,0,0,0,0,0,0,0,0
270018,2,1,0,0,0,0,0,0,0,10,0,0
270019,1,1,0,0,0,0,0,0,0,0,0,0
270020,0,1,0,0,0,0,0,0,0,0,0,0
270020,1,1,0,0,0,0,0,0,0,0,0,0
270021,0,1,23,23,23,23,23,23,23,23,23,23
270021,1,1,0,0,0,0,0,0,0,0,0,0
270022,0,1,0,0,0,0,0,0,0,0,0,0
270022,1,1,0,0,0,0,0,0,0,0,0,0
270023,1,1,0,0,0,0,0,0,0,0,0,0
270023,2,1,0,0,0,0,0,0,0,0,0,0
270024,1,1,0,0,0,0,0,0,0,0,0,0
270025,1,1,10,10,10,10,10,10,10,10,10,10
270025,2,1,0,0,0,0,0,0,0,0,0,0
270026,1,1,0,0,0,0,0,0,0,0,0,0
270027,1,1,28,28,28,28,28,28,28,28,28,28
270027,2,1,0,0,0,0,0,0,0,0,13,0
270028,1,1,0,0,0,0,0,0,0,4,0,0
270028,2,1,5,0,0,0,0,12,15,19,24,9
270028,3,1,0,0,0,0,0,0,0,0,0,0
270029,1,1,0,0,0,0,0,0,0,0,0,0
270029,2,1,0,0,0,0,0,0,0,0,0,0
270031,1,1,22,22,22,22,22,22,22,22,22,22
270032,1,1,0,0,0,0,0,0,0,0,0,0
270033,0,1,0,0,0,0,0,0,0,0,0,0
270033,1,1,0,0,0,0,0,0,0,0,0,0
270034,1,1,0,0,0,0,0,0,0,0,0,0
270034,2,1,0,0,0,0,0,0,0,0,0,0
270035,1,1,0,0,0,0,0,0,0,0,0,0
270035,2,1,35,35,35,35,35,35,35,35,35,35
270036,1,1,0,0,0,0,0,0,0,0,0,0
270036,2,1,3,3,3,3,3,3,3,3,3,3
270037,1,1,20,18,13,10,9,0,14,8,6,16
270038,0,1,0,0,0,0,0,0,0,0,0,0
270038,1,1,0,28,18,0,0,6,22,0,0,0
270039,1,1,0,0,0,0,0,0,0,0,0,0
270039,2,1,0,0,0,0,0,0,0,0,0,0
270040,0,1,0,0,0,0,0,0,0,0,0,0
270040,1,1,0,0,0,0,0,0,0,0,0,0
270040,2,1,0,0,0,0,0,0,0,0,0,0
270041,1,1,0,0,0,0,0,0,0,0,0,0
270042,1,1,0,0,0,0,0,0,0,0,0,0
270042,2,1,0,0,0,0,0,0,0,0,0,0
270043,0,1,25,25,25,25,25,25,25,25,25,25
270043,1,1,0,0,0,0,0,0,0,0,0,0
270044,1,1,0,0,0,0,0,0,0,0,0,0
270044,2,1,0,0,0,3,0,0,0,0,0,0
270045,1,1,1,1,1,1,1,1,1,1,1,1
270045,2,1,0,0,0,0,0,0,0,0,0,0
270046,1,1,0,0,0,0,0,0,0,0,0,0
270046,2,1,10,10,10,10,10,10,10,10,10,10
270046,3,1,0,0,0,0,0,0,0,0,0,0
270047,1,1,0,0,0,0,0,0,0,0,0,0
270048,1,1,0,0,0,0,0,0,0,0,0,0
270048,2,1,0,0,9,0,10,0,26,0,0,0
270049,0,1,0,0,0,0,0,0,0,0,0,0
270049,1,1,1,1,1,1,1,1,1,1,1,1
270050,1,1,27,27,27,27,27,27,27,27,27,27
270051,0,1,0,0,0,0,0,0,0,0,0,0
270051,1,1,0,0,0,0,0,0,0,0,0,0
270052,1,1,0,0,0,0,0,0,0,0,0,0
270052,2,1,0,0,0,0,0,0,0,0,0,0
270053,1,1,20,20,20,20,20,20,20,20,20,20
270054,1,1,9,9,9,9,9,9,9,9,9,9
270055,1,1,34,34,34,34,34,34,34,34,34,34
270057,1,1,4,4,4,4,4,4,4,4,4,4
270059,1,1,0,0,0,0,0,0,0,0,0,0
270059,2,1,0,0,0,0,0,0,0,0,0,0
270060,1,1,0,0,0,0,0,0,0,0,0,0
270060,2,1,0,0,0,0,0,0,0,0,0,0
270061,1,1,0,0,0,0,0,0,0,0,0,0
270061,2,1,0,0,0,0,0,0,0,0,0,0
270062,0,1,12,12,12,12,12,12,12,12,12,12
270062,1,1,0,0,25,0,0,0,0,0,0,0
270063,1,1,0,0,0,5,0,0,0,0,0,0
270064,1,1,0,0,0,0,0,0,0,0,0,0
270065,1,1,14,14,14,14,14,14,14,14,14,14
270066,1,1,27,27,27,27,27,27,27,27,27,27
270066,2,1,0,0,0,0,0,0,0,0,0,0
270067,1,1,0,0,0,0,0,0,0,0,0,0
270068,1,1,26,26,26,26,26,26,26,26,26,26
270069,1,1,0,0,0,0,0,0,0,0,0,0
270070,1,1,0,0,0,0,0,0,0,0,0,0
270071,1,1,14,0,0,0,0,0,0,0,6,0
270072,1,1,0,0,0,0,0,0,0,0,0,0
270073,1,1,0,0,0,0,0,0,0,0,0,0
270073,2,1,0,0,0,0,0,0,0,0,0,0
270074,1,1,4,4,4,4,4,4,4,4,4,4
270075,1,1,0,0,0,0,0,0,0,0,0,0
270075,2,1,0,0,0,0,0,0,0,0,0,0
270076,1,1,0,0,0,0,0,0,0,0,0,0
270076,2,1,0,0,0,0,0,0,0,0,0,0
270077,1,1,14,14,14,14,14,14,14,14,14,14
270078,1,1,0,0,0,0,0,0,0,0,0,0
270078,2,1,0,0,0,0,5,0,0,14,0,0
270079,1,1,40,40,40,40,40,40,40,40,40,40
270080,0,1,0,0,0,0,0,19,0,0,0,0
270080,1,1,27,27,27,27,27,27,27,27,27,27
270081,0,1,0,0,0,0,0,0,0,0,0,28
270081,1,1,0,29,0,0,0,0,0,0,0,0
270082,1,1,0,0,0,0,0,0,0,23,0,0
270082,2,1,0,0,0,0,0,0,0,0,0,0
270083,1,1,0,0,0,0,0,0,0,0,0,0
270083,2,1,0,0,16,0,0,0,0,9,0,0
270084,1,1,10,10,10,10,10,10,10,10,10,10
270085,1,1,17,17,17,17,17,17,17,17,17,17
270086,1,1,6,6,6,6,6,6,6,6,6,6
270087,1,1,0,0,0,0,0,0,0,0,0,0
270087,2,1,10,10,10,10,10,10,10,10,10,10
270088,1,1,19,9,30,13,17,10,12,20,9,25
270089,1,1,0,0,0,0,0,0,0,0,0,0
270090,1,1,18,18,18,18,18,18,18,18,18,18
270090,2,1,0,0,0,0,0,0,0,0,0,0
270091,0,1,28,28,28,28,28,28,28,28,28,28
270091,1,1,0,0,0,0,0,0,0,0,0,0
270092,1,1,20,20,20,20,20,20,20,20,20,20
270093,1,1,0,0,0,0,0,0,0,0,0,0
270094,1,1,0,0,0,0,0,0,0,0,0,0
270095,1,1,9,9,9,9,9,9,9,9,9,9
270096,1,1,0,0,0,0,0,0,0,0,28,0
270096,2,1,0,0,0,0,0,0,0,0,0,0
270097,1,1,5,0,0,0,0,20,0,0,0,0
270098,1,1,0,0,0,0,0,0,0,0,0,0
270099,1,1,0,0,0,0,0,0,0,0,0,0
270099,2,1,4,0,17,0,0,0,0,10,0,0
270100,1,1,0,0,0,0,0,0,0,0,0,0
270101,1,1,4,4,4,4,4,4,4,4,4,4
270102,1,1,0,0,0,0,0,0,0,0,0,0
270103,1,1,19,19,19,19,19,19,19,19,19,19
270104,1,1,17,36,9,26,0,0,27,18,10,0
270104,2,1,0,0,0,0,0,0,0,0,0,0
270105,1,1,20,20,20,20,20,20,20,20,20,20
270106,0,1,0,0,0,0,0,0,0,0,0,0
270106,1,1,0,0,0,0,0,0,0,0,0,0
270107,1,1,0,0,0,0,0,0,0,0,0,0
270108,1,1,0,0,0,0,0,0,0,0,0,0
270108,2,1,0,0,0,0,0,0,0,0,0,0
270109,1,1,0,0,0,0,0,0,0,0,0,0
270109,2,1,0,0,0,0,0,0,0,0,0,0
270110,1,1,19,19,19,19,19,19,19,19,19,19
270111,0,1,0,0,0,0,0,0,0,0,0,0
270111,1,1,0,0,0,0,0,0,0,0,0,0
270112,1,1,0,0,0,0,0,0,0,0,0,0
270112,2,1,0,0,0,0,0,0,0,0,0,0
270113,1,1,9,0,8,0,0,0,0,12,0,0
270114,1,1,0,0,0,0,0,0,0,0,0,0
270115,1,1,2,2,2,2,2,2,2,2,2,2
270115,2,1,0,0,0,0,0,0,0,0,0,0
270115,3,1,0,0,0,0,0,0,0,0,0,0
270116,1,1,21,21,21,21,21,21,21,21,21,21
270117,1,1,0,15,22,0,0,0,0,0,0,0
270117,2,1,0,0,0,0,0,0,0,0,0,0
270118,1,1,8,8,8,8,8,8,8,8,8,8
270118,2,1,0,0,0,0,0,0,0,0,0,0
270119,1,1,0,0,0,0,0,0,0,0,0,0
270120,0,1,0,0,0,0,0,0,0,0,0,0
270120,1,1,0,0,0,0,0,0,0,0,0,0
270121,1,1,3,3,3,3,3,3,3,3,3,3
270121,2,1,18,18,18,18,18,18,18,18,18,18
270122,1,1,0,0,0,0,0,0,0,0,0,0
270122,2,1,0,0,0,0,0,0,0,0,0,0
270123,1,1,0,0,0,0,0,0,0,0,0,0
270124,1,1,0,0,0,0,0,0,0,0,0,0
270124,2,1,0,0,0,0,0,0,0,0,0,0
270124,3,1,0,0,0,0,0,0,0,0,0,0
270125,0,1,0,19,12,0,0,0,0,0,0,0
270125,1,1,0,0,0,0,0,0,0,0,0,0
270126,1,1,0,0,0,0,0,0,0,0,0,0
270126,2,1,0,0,0,0,0,0,0,0,0,0
