STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
8,Colorado,80244,0,1,0,None Noted
8,Colorado,80245,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
8,Colorado,80246,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
8,Colorado,80254,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80254,0,1,21,Other (Specify:)
8,Colorado,80257,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80257,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80261,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80261,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80262,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80274,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80274,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80281,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80281,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80290,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80290,0,1,11,"Dash - Run, No Visual Obstruction Noted"
8,Colorado,80290,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80299,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80299,0,1,9,Wrong-Way Riding or Walking
8,Colorado,80300,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80300,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80301,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80301,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80301,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80302,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80302,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
8,Colorado,80323,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80323,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80330,0,1,0,None Noted
8,Colorado,80340,0,1,9,Wrong-Way Riding or Walking
8,Colorado,80354,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80354,0,1,9,Wrong-Way Riding or Walking
8,Colorado,80360,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80363,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80363,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80364,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80364,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80369,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80369,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80369,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80370,0,1,0,None Noted
8,Colorado,80371,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80371,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80376,0,1,0,None Noted
8,Colorado,80395,0,1,0,None Noted
8,Colorado,80395,0,2,0,None Noted
8,Colorado,80397,0,1,0,None Noted
8,Colorado,80408,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80408,0,1,11,"Dash - Run, No Visual Obstruction Noted"
8,Colorado,80408,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80414,0,1,0,None Noted
8,Colorado,80414,0,2,0,None Noted
8,Colorado,80424,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80424,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80424,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
8,Colorado,80426,0,1,0,None Noted
8,Colorado,80427,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80427,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80428,0,1,14,Operating Without Required Equipment
8,Colorado,80444,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80444,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80460,0,1,0,None Noted
8,Colorado,80471,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80471,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80471,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80473,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80473,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80474,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80474,0,1,11,"Dash - Run, No Visual Obstruction Noted"
8,Colorado,80474,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80475,0,1,99,Reported as Unknown
8,Colorado,80477,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80477,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80480,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80480,0,1,17,Making Improper Entry to or Exit From Trafficway
8,Colorado,80482,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
8,Colorado,80482,0,1,9,Wrong-Way Riding or Walking
8,Colorado,80488,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80488,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80490,0,1,7,Improper Turn/Merge
8,Colorado,80496,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80496,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80498,0,1,0,None Noted
8,Colorado,80499,0,1,1,Dart-Out - Visual Obstruction Noted
8,Colorado,80499,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80499,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80502,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80502,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80512,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80512,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80513,0,1,21,Other (Specify:)
8,Colorado,80514,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80514,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80517,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80517,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80519,0,1,21,Other (Specify:)
8,Colorado,80521,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80521,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80530,0,1,0,None Noted
8,Colorado,80531,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80531,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80538,0,1,0,None Noted
8,Colorado,80540,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80540,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80542,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80542,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80557,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80557,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
8,Colorado,80557,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80559,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80559,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80560,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80560,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80561,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80561,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80563,0,1,2,Failure to Yield Right-Of-Way
8,Colorado,80563,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
8,Colorado,80564,0,1,0,None Noted
8,Colorado,80565,0,1,21,Other (Specify:)
8,Colorado,80566,0,1,0,None Noted
9,Connecticut,90001,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90003,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
9,Connecticut,90008,0,1,99,Reported as Unknown
9,Connecticut,90009,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90009,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90010,0,1,99,Reported as Unknown
9,Connecticut,90011,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90013,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
9,Connecticut,90030,0,1,0,None Noted
9,Connecticut,90037,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90040,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90048,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90048,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90051,0,1,0,None Noted
9,Connecticut,90051,0,2,0,None Noted
9,Connecticut,90054,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
9,Connecticut,90054,0,1,9,Wrong-Way Riding or Walking
9,Connecticut,90056,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90056,0,1,11,"Dash - Run, No Visual Obstruction Noted"
9,Connecticut,90056,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
9,Connecticut,90057,0,1,0,None Noted
9,Connecticut,90060,0,1,0,None Noted
9,Connecticut,90068,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90071,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90072,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90077,0,1,99,Reported as Unknown
9,Connecticut,90090,0,1,1,Dart-Out - Visual Obstruction Noted
9,Connecticut,90104,0,1,0,None Noted
9,Connecticut,90109,0,1,99,Reported as Unknown
9,Connecticut,90110,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
9,Connecticut,90112,0,1,9,Wrong-Way Riding or Walking
9,Connecticut,90113,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90138,0,1,11,"Dash - Run, No Visual Obstruction Noted"
9,Connecticut,90142,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90142,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90143,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90151,0,1,11,"Dash - Run, No Visual Obstruction Noted"
9,Connecticut,90155,0,1,9,Wrong-Way Riding or Walking
9,Connecticut,90160,0,1,99,Reported as Unknown
9,Connecticut,90163,0,1,6,"Inattentive (Talking, Eating, Etc.)"
9,Connecticut,90163,0,1,9,Wrong-Way Riding or Walking
9,Connecticut,90165,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90175,0,1,99,Reported as Unknown
9,Connecticut,90183,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90183,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90199,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90200,0,1,0,None Noted
9,Connecticut,90200,0,2,0,None Noted
9,Connecticut,90200,0,3,0,None Noted
9,Connecticut,90205,0,1,0,None Noted
9,Connecticut,90206,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90206,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90208,0,1,11,"Dash - Run, No Visual Obstruction Noted"
9,Connecticut,90214,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90214,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90214,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90217,0,1,99,Reported as Unknown
9,Connecticut,90221,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90224,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90225,0,1,9,Wrong-Way Riding or Walking
9,Connecticut,90225,0,2,9,Wrong-Way Riding or Walking
9,Connecticut,90226,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90226,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90226,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90235,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90236,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90236,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90238,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90241,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90247,0,1,8,Improper Passing
9,Connecticut,90250,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
9,Connecticut,90254,0,1,7,Improper Turn/Merge
9,Connecticut,90258,0,1,2,Failure to Yield Right-Of-Way
9,Connecticut,90258,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
9,Connecticut,90271,0,1,0,None Noted
9,Connecticut,90272,0,1,11,"Dash - Run, No Visual Obstruction Noted"
9,Connecticut,90274,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
9,Connecticut,90274,0,1,6,"Inattentive (Talking, Eating, Etc.)"
9,Connecticut,90274,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
9,Connecticut,90274,0,2,6,"Inattentive (Talking, Eating, Etc.)"
9,Connecticut,90276,0,1,99,Reported as Unknown
9,Connecticut,90278,0,1,99,Reported as Unknown
9,Connecticut,90279,0,1,99,Reported as Unknown
9,Connecticut,90282,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
10,Delaware,100001,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100001,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100005,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100005,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100006,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100010,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100010,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100013,0,1,11,"Dash - Run, No Visual Obstruction Noted"
10,Delaware,100015,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100015,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100016,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100016,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100020,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100020,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
10,Delaware,100020,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
10,Delaware,100020,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100023,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100023,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
10,Delaware,100043,0,1,99,Reported as Unknown
10,Delaware,100044,0,1,0,None Noted
10,Delaware,100049,0,1,1,Dart-Out - Visual Obstruction Noted
10,Delaware,100052,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100056,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
10,Delaware,100056,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100058,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
10,Delaware,100060,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100067,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
10,Delaware,100067,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100069,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100069,0,1,11,"Dash - Run, No Visual Obstruction Noted"
10,Delaware,100072,0,1,0,None Noted
10,Delaware,100081,0,1,0,None Noted
10,Delaware,100082,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
10,Delaware,100092,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100092,0,1,9,Wrong-Way Riding or Walking
10,Delaware,100092,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
10,Delaware,100093,0,1,9,Wrong-Way Riding or Walking
10,Delaware,100096,0,1,2,Failure to Yield Right-Of-Way
10,Delaware,100096,0,1,11,"Dash - Run, No Visual Obstruction Noted"
10,Delaware,100097,0,1,5,Entering/Exiting Parked or Stopped Vehicle
10,Delaware,100103,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100103,0,1,11,"Dash - Run, No Visual Obstruction Noted"
10,Delaware,100103,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
10,Delaware,100105,0,1,5,Entering/Exiting Parked or Stopped Vehicle
10,Delaware,100105,0,1,6,"Inattentive (Talking, Eating, Etc.)"
10,Delaware,100105,0,1,21,Other (Specify:)
10,Delaware,100106,0,1,0,None Noted
11,District of Columbia,110003,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
11,District of Columbia,110004,0,1,0,None Noted
11,District of Columbia,110006,0,1,2,Failure to Yield Right-Of-Way
11,District of Columbia,110008,0,1,11,"Dash - Run, No Visual Obstruction Noted"
11,District of Columbia,110011,0,1,9,Wrong-Way Riding or Walking
11,District of Columbia,110011,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
11,District of Columbia,110014,0,1,17,Making Improper Entry to or Exit From Trafficway
11,District of Columbia,110015,0,1,11,"Dash - Run, No Visual Obstruction Noted"
11,District of Columbia,110015,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
11,District of Columbia,110017,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
11,District of Columbia,110024,0,1,2,Failure to Yield Right-Of-Way
11,District of Columbia,110025,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
11,District of Columbia,110032,0,1,2,Failure to Yield Right-Of-Way
11,District of Columbia,110032,0,1,11,"Dash - Run, No Visual Obstruction Noted"
12,Florida,120001,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120001,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
12,Florida,120002,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120002,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
12,Florida,120003,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
12,Florida,120006,0,1,0,None Noted
12,Florida,120010,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120012,0,1,0,None Noted
12,Florida,120017,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
12,Florida,120018,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120018,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
12,Florida,120022,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
12,Florida,120024,0,1,0,None Noted
12,Florida,120025,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120025,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
12,Florida,120026,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120028,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120030,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120037,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120051,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120052,0,1,99,Reported as Unknown
12,Florida,120054,0,1,0,None Noted
12,Florida,120054,0,2,0,None Noted
12,Florida,120060,0,1,2,Failure to Yield Right-Of-Way
12,Florida,120067,0,1,2,Failure to Yield Right-Of-Way
