STATE,STATENAME,ST_CASE,CRASHRF,CRASHRFNAME
8,Colorado,80213,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80214,0,None
8,Colorado,80215,0,None
8,Colorado,80216,0,None
8,Colorado,80217,0,None
8,Colorado,80218,0,None
8,Colorado,80219,0,None
8,Colorado,80220,0,None
8,Colorado,80221,0,None
8,Colorado,80222,0,None
8,Colorado,80223,0,None
8,Colorado,80224,0,None
8,Colorado,80225,0,None
8,Colorado,80226,0,None
8,Colorado,80227,0,None
8,Colorado,80228,0,None
8,Colorado,80229,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80230,0,None
8,Colorado,80231,0,None
8,Colorado,80232,0,None
8,Colorado,80233,0,None
8,Colorado,80234,0,None
8,Colorado,80235,0,None
8,Colorado,80236,0,None
8,Colorado,80237,0,None
8,Colorado,80238,0,None
8,Colorado,80239,0,None
8,Colorado,80240,0,None
8,Colorado,80241,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80242,0,None
8,Colorado,80243,0,None
8,Colorado,80244,0,None
8,Colorado,80245,23,Indication of a Stalled/Disabled Vehicle
8,Colorado,80246,0,None
8,Colorado,80247,0,None
8,Colorado,80248,0,None
8,Colorado,80249,0,None
8,Colorado,80250,0,None
8,Colorado,80251,0,None
8,Colorado,80252,0,None
8,Colorado,80253,0,None
8,Colorado,80254,0,None
8,Colorado,80255,19,Recent/Previous Crash scene Nearby
8,Colorado,80256,0,None
8,Colorado,80257,0,None
8,Colorado,80258,0,None
8,Colorado,80259,0,None
8,Colorado,80260,0,None
8,Colorado,80261,0,None
8,Colorado,80262,0,None
8,Colorado,80263,0,None
8,Colorado,80264,0,None
8,Colorado,80265,0,None
8,Colorado,80266,0,None
8,Colorado,80267,0,None
8,Colorado,80268,0,None
8,Colorado,80269,0,None
8,Colorado,80270,0,None
8,Colorado,80271,0,None
8,Colorado,80272,0,None
8,Colorado,80273,0,None
8,Colorado,80274,0,None
8,Colorado,80275,0,None
8,Colorado,80276,0,None
8,Colorado,80277,0,None
8,Colorado,80278,0,None
8,Colorado,80279,0,None
8,Colorado,80280,28,Regular Congestion
8,Colorado,80280,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80280,3,Other Maintenance or Construction-Created Condition
8,Colorado,80281,0,None
8,Colorado,80282,0,None
8,Colorado,80283,0,None
8,Colorado,80284,0,None
8,Colorado,80285,0,None
8,Colorado,80287,0,None
8,Colorado,80288,20,Police Pursuit Involved
8,Colorado,80289,0,None
8,Colorado,80290,0,None
8,Colorado,80291,0,None
8,Colorado,80292,0,None
8,Colorado,80293,0,None
8,Colorado,80294,0,None
8,Colorado,80295,20,Police Pursuit Involved
8,Colorado,80295,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80296,0,None
8,Colorado,80297,0,None
8,Colorado,80298,0,None
8,Colorado,80299,0,None
8,Colorado,80300,31,Related to a Bus Stop
8,Colorado,80301,0,None
8,Colorado,80302,0,None
8,Colorado,80303,0,None
8,Colorado,80304,0,None
8,Colorado,80305,0,None
8,Colorado,80306,0,None
8,Colorado,80307,0,None
8,Colorado,80308,0,None
8,Colorado,80309,0,None
8,Colorado,80310,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80311,0,None
8,Colorado,80312,0,None
8,Colorado,80313,0,None
8,Colorado,80314,0,None
8,Colorado,80315,0,None
8,Colorado,80316,0,None
8,Colorado,80317,0,None
8,Colorado,80318,0,None
8,Colorado,80319,0,None
8,Colorado,80320,0,None
8,Colorado,80321,0,None
8,Colorado,80322,0,None
8,Colorado,80323,0,None
8,Colorado,80324,0,None
8,Colorado,80325,0,None
8,Colorado,80326,0,None
8,Colorado,80327,0,None
8,Colorado,80328,0,None
8,Colorado,80329,0,None
8,Colorado,80330,0,None
8,Colorado,80331,0,None
8,Colorado,80332,0,None
8,Colorado,80333,0,None
8,Colorado,80334,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80335,0,None
8,Colorado,80336,0,None
8,Colorado,80337,0,None
8,Colorado,80338,0,None
8,Colorado,80339,0,None
8,Colorado,80340,0,None
8,Colorado,80341,0,None
8,Colorado,80342,0,None
8,Colorado,80343,0,None
8,Colorado,80344,0,None
8,Colorado,80345,0,None
8,Colorado,80346,0,None
8,Colorado,80347,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80348,0,None
8,Colorado,80349,0,None
8,Colorado,80350,0,None
8,Colorado,80351,0,None
8,Colorado,80352,0,None
8,Colorado,80353,0,None
8,Colorado,80354,0,None
8,Colorado,80355,0,None
8,Colorado,80356,0,None
8,Colorado,80357,0,None
8,Colorado,80358,0,None
8,Colorado,80359,0,None
8,Colorado,80360,0,None
8,Colorado,80361,0,None
8,Colorado,80362,0,None
8,Colorado,80363,0,None
8,Colorado,80364,0,None
8,Colorado,80365,0,None
8,Colorado,80366,0,None
8,Colorado,80367,0,None
8,Colorado,80368,0,None
8,Colorado,80369,0,None
8,Colorado,80370,0,None
8,Colorado,80371,0,None
8,Colorado,80372,0,None
8,Colorado,80373,19,Recent/Previous Crash scene Nearby
8,Colorado,80374,0,None
8,Colorado,80375,0,None
8,Colorado,80376,0,None
8,Colorado,80377,0,None
8,Colorado,80378,0,None
8,Colorado,80379,0,None
8,Colorado,80380,0,None
8,Colorado,80381,0,None
8,Colorado,80382,0,None
8,Colorado,80383,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80384,0,None
8,Colorado,80385,0,None
8,Colorado,80386,20,Police Pursuit Involved
8,Colorado,80387,0,None
8,Colorado,80388,0,None
8,Colorado,80389,0,None
8,Colorado,80390,0,None
8,Colorado,80391,0,None
8,Colorado,80392,0,None
8,Colorado,80393,0,None
8,Colorado,80394,0,None
8,Colorado,80395,0,None
8,Colorado,80396,0,None
8,Colorado,80397,0,None
8,Colorado,80398,0,None
8,Colorado,80399,0,None
8,Colorado,80400,0,None
8,Colorado,80401,0,None
8,Colorado,80402,0,None
8,Colorado,80403,0,None
8,Colorado,80404,0,None
8,Colorado,80405,0,None
8,Colorado,80406,0,None
8,Colorado,80407,0,None
8,Colorado,80408,0,None
8,Colorado,80409,0,None
8,Colorado,80410,0,None
8,Colorado,80411,0,None
8,Colorado,80412,0,None
8,Colorado,80413,0,None
8,Colorado,80414,23,Indication of a Stalled/Disabled Vehicle
8,Colorado,80415,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80416,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80417,0,None
8,Colorado,80418,0,None
8,Colorado,80419,0,None
8,Colorado,80420,0,None
8,Colorado,80421,0,None
8,Colorado,80422,19,Recent/Previous Crash scene Nearby
8,Colorado,80423,0,None
8,Colorado,80424,0,None
8,Colorado,80425,0,None
8,Colorado,80426,0,None
8,Colorado,80427,0,None
8,Colorado,80428,0,None
8,Colorado,80429,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80430,0,None
8,Colorado,80431,0,None
8,Colorado,80432,0,None
8,Colorado,80433,0,None
8,Colorado,80434,0,None
8,Colorado,80435,0,None
8,Colorado,80436,0,None
8,Colorado,80437,0,None
8,Colorado,80438,0,None
8,Colorado,80439,0,None
8,Colorado,80440,0,None
8,Colorado,80441,0,None
8,Colorado,80442,0,None
8,Colorado,80443,0,None
8,Colorado,80444,0,None
8,Colorado,80445,0,None
8,Colorado,80446,0,None
8,Colorado,80447,0,None
8,Colorado,80448,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80449,0,None
8,Colorado,80450,0,None
8,Colorado,80451,0,None
8,Colorado,80452,0,None
8,Colorado,80453,0,None
8,Colorado,80454,0,None
8,Colorado,80455,0,None
8,Colorado,80456,0,None
8,Colorado,80457,0,None
8,Colorado,80458,0,None
8,Colorado,80459,0,None
8,Colorado,80460,0,None
8,Colorado,80461,0,None
8,Colorado,80462,0,None
8,Colorado,80463,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80464,0,None
8,Colorado,80465,0,None
8,Colorado,80466,0,None
8,Colorado,80467,0,None
8,Colorado,80468,0,None
8,Colorado,80469,0,None
8,Colorado,80470,0,None
8,Colorado,80471,0,None
8,Colorado,80472,0,None
8,Colorado,80473,0,None
8,Colorado,80474,0,None
8,Colorado,80475,0,None
8,Colorado,80476,0,None
8,Colorado,80477,0,None
8,Colorado,80478,0,None
8,Colorado,80479,0,None
8,Colorado,80480,0,None
8,Colorado,80481,0,None
8,Colorado,80482,0,None
8,Colorado,80483,0,None
8,Colorado,80484,0,None
8,Colorado,80485,0,None
8,Colorado,80486,0,None
8,Colorado,80487,19,Recent/Previous Crash scene Nearby
8,Colorado,80488,0,None
8,Colorado,80489,0,None
8,Colorado,80490,0,None
8,Colorado,80491,0,None
8,Colorado,80492,0,None
8,Colorado,80493,0,None
8,Colorado,80494,0,None
8,Colorado,80495,0,None
8,Colorado,80496,19,Recent/Previous Crash scene Nearby
8,Colorado,80497,0,None
8,Colorado,80498,0,None
8,Colorado,80499,0,None
8,Colorado,80500,0,None
8,Colorado,80501,0,None
8,Colorado,80502,0,None
8,Colorado,80503,0,None
8,Colorado,80504,0,None
8,Colorado,80505,0,None
8,Colorado,80506,20,Police Pursuit Involved
8,Colorado,80507,0,None
8,Colorado,80508,0,None
8,Colorado,80509,0,None
8,Colorado,80510,0,None
8,Colorado,80511,0,None
8,Colorado,80512,0,None
8,Colorado,80513,0,None
8,Colorado,80514,0,None
8,Colorado,80515,0,None
8,Colorado,80516,0,None
8,Colorado,80517,0,None
8,Colorado,80518,0,None
8,Colorado,80519,23,Indication of a Stalled/Disabled Vehicle
8,Colorado,80520,0,None
8,Colorado,80521,0,None
8,Colorado,80522,0,None
8,Colorado,80523,0,None
8,Colorado,80524,0,None
8,Colorado,80525,0,None
8,Colorado,80526,20,Police Pursuit Involved
8,Colorado,80527,0,None
8,Colorado,80528,0,None
8,Colorado,80529,0,None
8,Colorado,80530,0,None
8,Colorado,80531,0,None
8,Colorado,80532,0,None
8,Colorado,80533,0,None
8,Colorado,80534,0,None
8,Colorado,80535,0,None
8,Colorado,80536,0,None
8,Colorado,80537,0,None
8,Colorado,80538,0,None
8,Colorado,80539,0,None
8,Colorado,80540,0,None
8,Colorado,80541,0,None
8,Colorado,80542,0,None
8,Colorado,80543,0,None
8,Colorado,80544,0,None
8,Colorado,80545,0,None
8,Colorado,80546,0,None
8,Colorado,80547,0,None
8,Colorado,80548,0,None
8,Colorado,80549,0,None
8,Colorado,80550,0,None
8,Colorado,80551,0,None
8,Colorado,80552,0,None
8,Colorado,80553,0,None
8,Colorado,80554,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80555,0,None
8,Colorado,80556,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80557,0,None
8,Colorado,80558,0,None
8,Colorado,80559,0,None
8,Colorado,80560,31,Related to a Bus Stop
8,Colorado,80561,0,None
8,Colorado,80562,0,None
8,Colorado,80563,0,None
8,Colorado,80564,0,None
8,Colorado,80565,0,None
8,Colorado,80566,0,None
8,Colorado,80567,0,None
8,Colorado,80568,0,None
8,Colorado,80569,0,None
8,Colorado,80570,0,None
8,Colorado,80571,0,None
8,Colorado,80572,0,None
8,Colorado,80573,0,None
8,Colorado,80574,0,None
8,Colorado,80575,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
8,Colorado,80576,0,None
8,Colorado,80577,0,None
9,Connecticut,90001,0,None
9,Connecticut,90002,0,None
9,Connecticut,90003,0,None
9,Connecticut,90004,0,None
9,Connecticut,90005,0,None
9,Connecticut,90006,0,None
9,Connecticut,90008,0,None
9,Connecticut,90009,0,None
9,Connecticut,90010,0,None
9,Connecticut,90011,0,None
9,Connecticut,90012,0,None
9,Connecticut,90013,0,None
9,Connecticut,90014,0,None
9,Connecticut,90015,0,None
9,Connecticut,90016,0,None
9,Connecticut,90017,0,None
9,Connecticut,90018,0,None
9,Connecticut,90019,0,None
9,Connecticut,90020,0,None
9,Connecticut,90021,0,None
9,Connecticut,90022,0,None
9,Connecticut,90023,0,None
9,Connecticut,90024,0,None
9,Connecticut,90025,0,None
9,Connecticut,90026,0,None
9,Connecticut,90027,0,None
9,Connecticut,90028,0,None
9,Connecticut,90029,26,Prior Non-Recurring Incident
9,Connecticut,90030,0,None
9,Connecticut,90031,0,None
9,Connecticut,90032,0,None
9,Connecticut,90033,0,None
9,Connecticut,90034,0,None
9,Connecticut,90035,0,None
9,Connecticut,90036,0,None
9,Connecticut,90037,0,None
9,Connecticut,90038,0,None
9,Connecticut,90039,0,None
9,Connecticut,90040,0,None
9,Connecticut,90041,0,None
9,Connecticut,90042,0,None
9,Connecticut,90043,0,None
9,Connecticut,90044,0,None
9,Connecticut,90045,0,None
9,Connecticut,90046,0,None
9,Connecticut,90047,0,None
9,Connecticut,90048,0,None
9,Connecticut,90049,0,None
9,Connecticut,90050,0,None
9,Connecticut,90051,0,None
9,Connecticut,90052,0,None
9,Connecticut,90053,0,None
9,Connecticut,90054,18,Date of Crash and Date of EMS Notification were not the same day
9,Connecticut,90055,0,None
9,Connecticut,90056,16,Non-occupant struck vehicle
9,Connecticut,90057,0,None
9,Connecticut,90058,0,None
9,Connecticut,90059,0,None
9,Connecticut,90060,0,None
9,Connecticut,90061,0,None
9,Connecticut,90062,0,None
9,Connecticut,90063,0,None
9,Connecticut,90064,0,None
9,Connecticut,90065,0,None
9,Connecticut,90066,0,None
9,Connecticut,90067,20,Police Pursuit Involved
9,Connecticut,90068,0,None
9,Connecticut,90070,0,None
9,Connecticut,90071,0,None
9,Connecticut,90072,0,None
9,Connecticut,90073,0,None
9,Connecticut,90074,0,None
9,Connecticut,90075,0,None
9,Connecticut,90076,0,None
9,Connecticut,90077,0,None
9,Connecticut,90078,0,None
9,Connecticut,90079,0,None
9,Connecticut,90080,0,None
